image_id,label
dia21_utt8_15.jpg,5
dia797_utt8_0.jpg,4
dia797_utt8_1.jpg,4
dia797_utt8_2.jpg,4
dia301_utt9_0.jpg,1
dia301_utt9_1.jpg,1
dia301_utt9_2.jpg,1
dia892_utt5_0.jpg,0
dia938_utt9_0.jpg,0
dia895_utt2_0.jpg,6
dia895_utt2_1.jpg,6
dia895_utt2_2.jpg,6
dia895_utt2_3.jpg,6
dia770_utt4_0.jpg,0
dia210_utt10_0.jpg,0
dia812_utt2_0.jpg,0
dia17_utt0_0.jpg,6
dia17_utt0_1.jpg,6
dia17_utt0_2.jpg,6
dia17_utt0_3.jpg,6
dia173_utt8_0.jpg,6
dia173_utt8_1.jpg,6
dia173_utt8_2.jpg,6
dia173_utt8_3.jpg,6
dia256_utt10_0.jpg,3
dia256_utt10_1.jpg,3
dia256_utt10_2.jpg,3
dia256_utt10_3.jpg,3
dia256_utt10_4.jpg,3
dia256_utt10_5.jpg,3
dia256_utt10_6.jpg,3
dia570_utt2_0.jpg,4
dia570_utt2_1.jpg,4
dia570_utt2_2.jpg,4
dia590_utt12_0.jpg,0
dia160_utt12_0.jpg,4
dia160_utt12_1.jpg,4
dia160_utt12_2.jpg,4
dia855_utt4_0.jpg,4
dia855_utt4_1.jpg,4
dia855_utt4_2.jpg,4
dia239_utt6_0.jpg,4
dia239_utt6_1.jpg,4
dia239_utt6_2.jpg,4
dia905_utt0_0.jpg,3
dia905_utt0_1.jpg,3
dia905_utt0_2.jpg,3
dia905_utt0_3.jpg,3
dia905_utt0_4.jpg,3
dia905_utt0_5.jpg,3
dia905_utt0_6.jpg,3
dia34_utt8_0.jpg,0
dia356_utt3_0.jpg,1
dia356_utt3_1.jpg,1
dia356_utt3_2.jpg,1
dia735_utt12_0.jpg,0
dia40_utt12_0.jpg,4
dia40_utt12_1.jpg,4
dia40_utt12_2.jpg,4
dia38_utt0_0.jpg,6
dia38_utt0_1.jpg,6
dia38_utt0_2.jpg,6
dia38_utt0_3.jpg,6
dia796_utt2_0.jpg,0
dia955_utt0_0.jpg,1
dia955_utt0_1.jpg,1
dia955_utt0_2.jpg,1
dia703_utt5_0.jpg,1
dia703_utt5_1.jpg,1
dia703_utt5_2.jpg,1
dia437_utt1_0.jpg,1
dia437_utt1_1.jpg,1
dia437_utt1_2.jpg,1
dia532_utt13_0.jpg,6
dia532_utt13_1.jpg,6
dia532_utt13_2.jpg,6
dia532_utt13_3.jpg,6
dia536_utt7_0.jpg,1
dia536_utt7_1.jpg,1
dia536_utt7_2.jpg,1
dia806_utt9_0.jpg,4
dia806_utt9_1.jpg,4
dia806_utt9_2.jpg,4
dia953_utt18_0.jpg,0
dia841_utt14_0.jpg,0
dia4_utt2_0.jpg,1
dia4_utt2_1.jpg,1
dia4_utt2_2.jpg,1
dia173_utt3_0.jpg,6
dia173_utt3_1.jpg,6
dia173_utt3_2.jpg,6
dia173_utt3_3.jpg,6
dia531_utt9_0.jpg,0
dia137_utt2_0.jpg,0
dia298_utt2_0.jpg,4
dia298_utt2_1.jpg,4
dia298_utt2_2.jpg,4
dia150_utt1_0.jpg,0
dia261_utt2_0.jpg,0
dia308_utt5_0.jpg,0
dia327_utt6_0.jpg,6
dia327_utt6_1.jpg,6
dia327_utt6_2.jpg,6
dia327_utt6_3.jpg,6
dia541_utt16_0.jpg,5
dia541_utt16_1.jpg,5
dia541_utt16_2.jpg,5
dia541_utt16_3.jpg,5
dia541_utt16_4.jpg,5
dia541_utt16_5.jpg,5
dia541_utt16_6.jpg,5
dia541_utt16_7.jpg,5
dia541_utt16_8.jpg,5
dia541_utt16_9.jpg,5
dia541_utt16_10.jpg,5
dia541_utt16_11.jpg,5
dia541_utt16_12.jpg,5
dia541_utt16_13.jpg,5
dia541_utt16_14.jpg,5
dia541_utt16_15.jpg,5
dia805_utt4_0.jpg,1
dia805_utt4_1.jpg,1
dia805_utt4_2.jpg,1
dia137_utt7_0.jpg,0
dia749_utt1_0.jpg,4
dia749_utt1_1.jpg,4
dia749_utt1_2.jpg,4
dia994_utt4_0.jpg,0
dia995_utt0_0.jpg,6
dia995_utt0_1.jpg,6
dia995_utt0_2.jpg,6
dia995_utt0_3.jpg,6
dia792_utt6_0.jpg,5
dia792_utt6_1.jpg,5
dia792_utt6_2.jpg,5
dia792_utt6_3.jpg,5
dia792_utt6_4.jpg,5
dia792_utt6_5.jpg,5
dia792_utt6_6.jpg,5
dia792_utt6_7.jpg,5
dia792_utt6_8.jpg,5
dia792_utt6_9.jpg,5
dia792_utt6_10.jpg,5
dia792_utt6_11.jpg,5
dia792_utt6_12.jpg,5
dia792_utt6_13.jpg,5
dia792_utt6_14.jpg,5
dia792_utt6_15.jpg,5
dia1001_utt4_0.jpg,3
dia1001_utt4_1.jpg,3
dia1001_utt4_2.jpg,3
dia1001_utt4_3.jpg,3
dia1001_utt4_4.jpg,3
dia1001_utt4_5.jpg,3
dia1001_utt4_6.jpg,3
dia330_utt1_0.jpg,0
dia17_utt8_0.jpg,4
dia17_utt8_1.jpg,4
dia17_utt8_2.jpg,4
dia874_utt0_0.jpg,1
dia874_utt0_1.jpg,1
dia874_utt0_2.jpg,1
dia892_utt6_0.jpg,1
dia892_utt6_1.jpg,1
dia892_utt6_2.jpg,1
dia982_utt2_0.jpg,0
dia933_utt5_0.jpg,0
dia706_utt7_0.jpg,0
dia921_utt0_0.jpg,1
dia921_utt0_1.jpg,1
dia921_utt0_2.jpg,1
dia293_utt10_0.jpg,3
dia293_utt10_1.jpg,3
dia293_utt10_2.jpg,3
dia293_utt10_3.jpg,3
dia293_utt10_4.jpg,3
dia293_utt10_5.jpg,3
dia293_utt10_6.jpg,3
dia568_utt1_0.jpg,0
dia430_utt1_0.jpg,0
dia285_utt10_0.jpg,0
dia184_utt14_0.jpg,0
dia893_utt8_0.jpg,0
dia33_utt8_0.jpg,4
dia33_utt8_1.jpg,4
dia33_utt8_2.jpg,4
dia770_utt15_0.jpg,3
dia770_utt15_1.jpg,3
dia770_utt15_2.jpg,3
dia770_utt15_3.jpg,3
dia770_utt15_4.jpg,3
dia770_utt15_5.jpg,3
dia770_utt15_6.jpg,3
dia26_utt3_0.jpg,0
dia659_utt18_0.jpg,0
dia401_utt7_0.jpg,4
dia401_utt7_1.jpg,4
dia401_utt7_2.jpg,4
dia884_utt16_0.jpg,0
dia625_utt10_0.jpg,0
dia20_utt2_0.jpg,4
dia20_utt2_1.jpg,4
dia20_utt2_2.jpg,4
dia933_utt10_0.jpg,1
dia933_utt10_1.jpg,1
dia933_utt10_2.jpg,1
dia531_utt8_0.jpg,0
dia839_utt8_0.jpg,5
dia839_utt8_1.jpg,5
dia839_utt8_2.jpg,5
dia839_utt8_3.jpg,5
dia839_utt8_4.jpg,5
dia839_utt8_5.jpg,5
dia839_utt8_6.jpg,5
dia839_utt8_7.jpg,5
dia839_utt8_8.jpg,5
dia839_utt8_9.jpg,5
dia839_utt8_10.jpg,5
dia839_utt8_11.jpg,5
dia839_utt8_12.jpg,5
dia839_utt8_13.jpg,5
dia839_utt8_14.jpg,5
dia839_utt8_15.jpg,5
dia964_utt2_0.jpg,4
dia964_utt2_1.jpg,4
dia964_utt2_2.jpg,4
dia979_utt0_0.jpg,1
dia979_utt0_1.jpg,1
dia979_utt0_2.jpg,1
dia673_utt3_0.jpg,0
dia175_utt2_0.jpg,4
dia175_utt2_1.jpg,4
dia175_utt2_2.jpg,4
dia278_utt1_0.jpg,4
dia278_utt1_1.jpg,4
dia278_utt1_2.jpg,4
dia80_utt5_0.jpg,0
dia120_utt7_0.jpg,0
dia537_utt3_0.jpg,6
dia537_utt3_1.jpg,6
dia537_utt3_2.jpg,6
dia537_utt3_3.jpg,6
dia195_utt10_0.jpg,0
dia967_utt2_0.jpg,1
dia967_utt2_1.jpg,1
dia967_utt2_2.jpg,1
dia342_utt9_0.jpg,0
dia392_utt6_0.jpg,4
dia392_utt6_1.jpg,4
dia392_utt6_2.jpg,4
dia497_utt1_0.jpg,6
dia497_utt1_1.jpg,6
dia497_utt1_2.jpg,6
dia497_utt1_3.jpg,6
dia172_utt8_0.jpg,4
dia172_utt8_1.jpg,4
dia172_utt8_2.jpg,4
dia74_utt5_0.jpg,6
dia74_utt5_1.jpg,6
dia74_utt5_2.jpg,6
dia74_utt5_3.jpg,6
dia1029_utt5_0.jpg,1
dia1029_utt5_1.jpg,1
dia1029_utt5_2.jpg,1
dia387_utt3_0.jpg,4
dia387_utt3_1.jpg,4
dia387_utt3_2.jpg,4
dia629_utt16_0.jpg,1
dia629_utt16_1.jpg,1
dia629_utt16_2.jpg,1
dia138_utt15_0.jpg,6
dia138_utt15_1.jpg,6
dia138_utt15_2.jpg,6
dia138_utt15_3.jpg,6
dia442_utt0_0.jpg,4
dia442_utt0_1.jpg,4
dia442_utt0_2.jpg,4
dia258_utt1_0.jpg,0
dia74_utt2_0.jpg,0
dia791_utt15_0.jpg,0
dia564_utt3_0.jpg,4
dia564_utt3_1.jpg,4
dia564_utt3_2.jpg,4
dia706_utt8_0.jpg,4
dia706_utt8_1.jpg,4
dia706_utt8_2.jpg,4
dia1026_utt5_0.jpg,1
dia1026_utt5_1.jpg,1
dia1026_utt5_2.jpg,1
dia952_utt0_0.jpg,0
dia806_utt13_0.jpg,4
dia806_utt13_1.jpg,4
dia806_utt13_2.jpg,4
dia860_utt9_0.jpg,1
dia860_utt9_1.jpg,1
dia860_utt9_2.jpg,1
dia67_utt3_0.jpg,0
dia652_utt3_0.jpg,3
dia652_utt3_1.jpg,3
dia652_utt3_2.jpg,3
dia652_utt3_3.jpg,3
dia652_utt3_4.jpg,3
dia652_utt3_5.jpg,3
dia652_utt3_6.jpg,3
dia281_utt8_0.jpg,5
dia281_utt8_1.jpg,5
dia281_utt8_2.jpg,5
dia281_utt8_3.jpg,5
dia281_utt8_4.jpg,5
dia281_utt8_5.jpg,5
dia281_utt8_6.jpg,5
dia281_utt8_7.jpg,5
dia281_utt8_8.jpg,5
dia281_utt8_9.jpg,5
dia281_utt8_10.jpg,5
dia281_utt8_11.jpg,5
dia281_utt8_12.jpg,5
dia281_utt8_13.jpg,5
dia281_utt8_14.jpg,5
dia281_utt8_15.jpg,5
dia474_utt9_0.jpg,3
dia474_utt9_1.jpg,3
dia474_utt9_2.jpg,3
dia474_utt9_3.jpg,3
dia474_utt9_4.jpg,3
dia474_utt9_5.jpg,3
dia474_utt9_6.jpg,3
dia689_utt7_0.jpg,4
dia689_utt7_1.jpg,4
dia689_utt7_2.jpg,4
dia530_utt9_0.jpg,6
dia530_utt9_1.jpg,6
dia530_utt9_2.jpg,6
dia530_utt9_3.jpg,6
dia653_utt2_0.jpg,4
dia653_utt2_1.jpg,4
dia653_utt2_2.jpg,4
dia646_utt11_0.jpg,0
dia594_utt2_0.jpg,3
dia594_utt2_1.jpg,3
dia594_utt2_2.jpg,3
dia594_utt2_3.jpg,3
dia594_utt2_4.jpg,3
dia594_utt2_5.jpg,3
dia594_utt2_6.jpg,3
dia307_utt12_0.jpg,0
dia851_utt12_0.jpg,0
dia436_utt0_0.jpg,4
dia436_utt0_1.jpg,4
dia436_utt0_2.jpg,4
dia789_utt3_0.jpg,2
dia789_utt3_1.jpg,2
dia789_utt3_2.jpg,2
dia789_utt3_3.jpg,2
dia789_utt3_4.jpg,2
dia789_utt3_5.jpg,2
dia789_utt3_6.jpg,2
dia789_utt3_7.jpg,2
dia789_utt3_8.jpg,2
dia789_utt3_9.jpg,2
dia789_utt3_10.jpg,2
dia789_utt3_11.jpg,2
dia789_utt3_12.jpg,2
dia789_utt3_13.jpg,2
dia789_utt3_14.jpg,2
dia789_utt3_15.jpg,2
dia556_utt0_0.jpg,0
dia372_utt12_0.jpg,0
dia733_utt2_0.jpg,0
dia801_utt3_0.jpg,0
dia960_utt7_0.jpg,1
dia960_utt7_1.jpg,1
dia960_utt7_2.jpg,1
dia347_utt4_0.jpg,3
dia347_utt4_1.jpg,3
dia347_utt4_2.jpg,3
dia347_utt4_3.jpg,3
dia347_utt4_4.jpg,3
dia347_utt4_5.jpg,3
dia347_utt4_6.jpg,3
dia393_utt0_0.jpg,0
dia829_utt0_0.jpg,6
dia829_utt0_1.jpg,6
dia829_utt0_2.jpg,6
dia829_utt0_3.jpg,6
dia324_utt1_0.jpg,1
dia324_utt1_1.jpg,1
dia324_utt1_2.jpg,1
dia776_utt5_0.jpg,4
dia776_utt5_1.jpg,4
dia776_utt5_2.jpg,4
dia311_utt6_0.jpg,0
dia218_utt10_0.jpg,0
dia509_utt10_0.jpg,6
dia509_utt10_1.jpg,6
dia509_utt10_2.jpg,6
dia509_utt10_3.jpg,6
dia50_utt13_0.jpg,6
dia50_utt13_1.jpg,6
dia50_utt13_2.jpg,6
dia50_utt13_3.jpg,6
dia937_utt2_0.jpg,0
dia398_utt1_0.jpg,0
dia76_utt2_0.jpg,0
dia783_utt8_0.jpg,3
dia783_utt8_1.jpg,3
dia783_utt8_2.jpg,3
dia783_utt8_3.jpg,3
dia783_utt8_4.jpg,3
dia783_utt8_5.jpg,3
dia783_utt8_6.jpg,3
dia74_utt4_0.jpg,5
dia74_utt4_1.jpg,5
dia74_utt4_2.jpg,5
dia74_utt4_3.jpg,5
dia74_utt4_4.jpg,5
dia74_utt4_5.jpg,5
dia74_utt4_6.jpg,5
dia74_utt4_7.jpg,5
dia74_utt4_8.jpg,5
dia74_utt4_9.jpg,5
dia74_utt4_10.jpg,5
dia74_utt4_11.jpg,5
dia74_utt4_12.jpg,5
dia74_utt4_13.jpg,5
dia74_utt4_14.jpg,5
dia74_utt4_15.jpg,5
dia533_utt0_0.jpg,0
dia300_utt4_0.jpg,1
dia300_utt4_1.jpg,1
dia300_utt4_2.jpg,1
dia139_utt0_0.jpg,0
dia556_utt3_0.jpg,0
dia285_utt14_0.jpg,0
dia412_utt0_0.jpg,6
dia412_utt0_1.jpg,6
dia412_utt0_2.jpg,6
dia412_utt0_3.jpg,6
dia869_utt0_0.jpg,1
dia869_utt0_1.jpg,1
dia869_utt0_2.jpg,1
dia156_utt5_0.jpg,1
dia156_utt5_1.jpg,1
dia156_utt5_2.jpg,1
dia722_utt9_0.jpg,4
dia722_utt9_1.jpg,4
dia722_utt9_2.jpg,4
dia11_utt7_0.jpg,4
dia11_utt7_1.jpg,4
dia11_utt7_2.jpg,4
dia1007_utt5_0.jpg,3
dia1007_utt5_1.jpg,3
dia1007_utt5_2.jpg,3
dia1007_utt5_3.jpg,3
dia1007_utt5_4.jpg,3
dia1007_utt5_5.jpg,3
dia1007_utt5_6.jpg,3
dia873_utt3_0.jpg,0
dia925_utt1_0.jpg,0
dia936_utt21_0.jpg,4
dia936_utt21_1.jpg,4
dia936_utt21_2.jpg,4
dia630_utt6_0.jpg,4
dia630_utt6_1.jpg,4
dia630_utt6_2.jpg,4
dia939_utt11_0.jpg,3
dia939_utt11_1.jpg,3
dia939_utt11_2.jpg,3
dia939_utt11_3.jpg,3
dia939_utt11_4.jpg,3
dia939_utt11_5.jpg,3
dia939_utt11_6.jpg,3
dia383_utt6_0.jpg,0
dia232_utt12_0.jpg,1
dia232_utt12_1.jpg,1
dia232_utt12_2.jpg,1
dia540_utt2_0.jpg,5
dia540_utt2_1.jpg,5
dia540_utt2_2.jpg,5
dia540_utt2_3.jpg,5
dia540_utt2_4.jpg,5
dia540_utt2_5.jpg,5
dia540_utt2_6.jpg,5
dia540_utt2_7.jpg,5
dia540_utt2_8.jpg,5
dia540_utt2_9.jpg,5
dia540_utt2_10.jpg,5
dia540_utt2_11.jpg,5
dia540_utt2_12.jpg,5
dia540_utt2_13.jpg,5
dia540_utt2_14.jpg,5
dia540_utt2_15.jpg,5
dia288_utt7_0.jpg,4
dia288_utt7_1.jpg,4
dia288_utt7_2.jpg,4
dia190_utt2_0.jpg,4
dia190_utt2_1.jpg,4
dia190_utt2_2.jpg,4
dia612_utt9_0.jpg,0
dia231_utt11_0.jpg,0
dia109_utt0_0.jpg,0
dia268_utt0_0.jpg,1
dia268_utt0_1.jpg,1
dia268_utt0_2.jpg,1
dia841_utt9_0.jpg,3
dia841_utt9_1.jpg,3
dia841_utt9_2.jpg,3
dia841_utt9_3.jpg,3
dia841_utt9_4.jpg,3
dia841_utt9_5.jpg,3
dia841_utt9_6.jpg,3
dia245_utt12_0.jpg,1
dia245_utt12_1.jpg,1
dia245_utt12_2.jpg,1
dia499_utt7_0.jpg,0
dia908_utt11_0.jpg,0
dia385_utt1_0.jpg,4
dia385_utt1_1.jpg,4
dia385_utt1_2.jpg,4
dia85_utt4_0.jpg,0
dia996_utt5_0.jpg,0
dia264_utt5_0.jpg,0
dia1006_utt2_0.jpg,3
dia1006_utt2_1.jpg,3
dia1006_utt2_2.jpg,3
dia1006_utt2_3.jpg,3
dia1006_utt2_4.jpg,3
dia1006_utt2_5.jpg,3
dia1006_utt2_6.jpg,3
dia973_utt2_0.jpg,0
dia562_utt2_0.jpg,0
dia357_utt1_0.jpg,1
dia357_utt1_1.jpg,1
dia357_utt1_2.jpg,1
dia886_utt12_0.jpg,5
dia886_utt12_1.jpg,5
dia886_utt12_2.jpg,5
dia886_utt12_3.jpg,5
dia886_utt12_4.jpg,5
dia886_utt12_5.jpg,5
dia886_utt12_6.jpg,5
dia886_utt12_7.jpg,5
dia886_utt12_8.jpg,5
dia886_utt12_9.jpg,5
dia886_utt12_10.jpg,5
dia886_utt12_11.jpg,5
dia886_utt12_12.jpg,5
dia886_utt12_13.jpg,5
dia886_utt12_14.jpg,5
dia886_utt12_15.jpg,5
dia908_utt8_0.jpg,0
dia66_utt6_0.jpg,0
dia404_utt5_0.jpg,0
dia43_utt2_0.jpg,0
dia712_utt3_0.jpg,0
dia674_utt3_0.jpg,1
dia674_utt3_1.jpg,1
dia674_utt3_2.jpg,1
dia980_utt2_0.jpg,0
dia111_utt10_0.jpg,1
dia111_utt10_1.jpg,1
dia111_utt10_2.jpg,1
dia1038_utt10_0.jpg,0
dia213_utt1_0.jpg,0
dia385_utt4_0.jpg,0
dia705_utt3_0.jpg,4
dia705_utt3_1.jpg,4
dia705_utt3_2.jpg,4
dia916_utt7_0.jpg,0
dia658_utt11_0.jpg,6
dia658_utt11_1.jpg,6
dia658_utt11_2.jpg,6
dia658_utt11_3.jpg,6
dia531_utt5_0.jpg,3
dia531_utt5_1.jpg,3
dia531_utt5_2.jpg,3
dia531_utt5_3.jpg,3
dia531_utt5_4.jpg,3
dia531_utt5_5.jpg,3
dia531_utt5_6.jpg,3
dia491_utt1_0.jpg,3
dia491_utt1_1.jpg,3
dia491_utt1_2.jpg,3
dia491_utt1_3.jpg,3
dia491_utt1_4.jpg,3
dia491_utt1_5.jpg,3
dia491_utt1_6.jpg,3
dia599_utt10_0.jpg,6
dia599_utt10_1.jpg,6
dia599_utt10_2.jpg,6
dia599_utt10_3.jpg,6
dia817_utt14_0.jpg,0
dia659_utt12_0.jpg,0
dia206_utt15_0.jpg,6
dia206_utt15_1.jpg,6
dia206_utt15_2.jpg,6
dia206_utt15_3.jpg,6
dia526_utt13_0.jpg,0
dia791_utt12_0.jpg,0
dia516_utt1_0.jpg,4
dia516_utt1_1.jpg,4
dia516_utt1_2.jpg,4
dia314_utt4_0.jpg,4
dia314_utt4_1.jpg,4
dia314_utt4_2.jpg,4
dia476_utt5_0.jpg,1
